x,y,z,u,v,w,p
-1.45738,0,0.0727273,1.68076,0.000121693,0.0142835,3.14545
-1.23408,0,0.0727273,1.33257,9.11E-05,0.0205169,3.70531
-1.01182,0,0.0727273,0.819013,1.15E-06,0.0226573,4.23901
-0.790599,0,0.0727273,0.318381,-1.50E-05,-0.0204243,4.57105
-0.771837,0,0.0727273,0.110079,0.000117245,-0.0747406,4.6877
-0.753073,0,0.0727273,0.0581658,0.000153427,-0.105024,4.7146
-0.734307,0,0.0727273,0.00938935,0.000169733,-0.140063,4.74314
-0.715538,0,0.0727273,-0.0358464,0.000174562,-0.178885,4.77669
-0.696766,0,0.0727273,-0.0767344,0.000173976,-0.220785,4.81637
-0.67799,0,0.0727273,-0.112572,0.000171278,-0.265159,4.86294
-0.659208,0,0.0727273,-0.142566,0.000167999,-0.311399,4.91729
-0.64042,0,0.0727273,-0.165362,0.000164766,-0.358854,4.98063
-0.621624,0,0.0727273,-0.172108,0.0203132,-0.427708,5.0637
-0.602821,0,0.0363636,-0.400951,-0.0223484,-0.278922,5.29991
-0.621625,0,0.0363636,-0.401063,0.0203966,-0.277388,5.25556
-0.621625,0,0.0363636,-0.401063,0.0203966,-0.277388,5.25556
-0.602821,0,0.0363636,-0.400951,-0.0223484,-0.278922,5.29991
-0.593421,0,0.0363636,-0.367748,0.000167372,-0.312871,5.36761
-0.602813,0,0.0545455,-0.283051,0.000162338,-0.377017,5.1966
-0.593418,0,0.0545455,-0.279044,0.00016908,-0.405605,5.24819
-0.574614,0,0.0363636,-0.331856,0.000168449,-0.346015,5.42683
-0.574613,0,0.0545454,-0.266648,0.000170994,-0.446206,5.31332
-0.584019,0,0.0363636,-0.350821,0.000168136,-0.330564,5.39485
-0.584018,0,0.0545455,-0.273383,0.000170111,-0.42615,5.27891
-0.555797,0,0.0363636,-0.285294,0.000167911,-0.369829,5.48455
-0.555793,0,0.0545454,-0.24475,0.000172315,-0.481314,5.38189
-0.565206,0,0.0363636,-0.309979,0.000168477,-0.359588,5.45714
-0.565204,0,0.0545454,-0.257245,0.000171843,-0.464926,5.34805
-0.546386,0,0.0363636,-0.249248,0.000166599,-0.375111,5.51353
-0.546386,0,0.0363636,-0.249248,0.000166599,-0.375111,5.51353
-0.546386,0,0.0363636,-0.249248,0.000166599,-0.375111,5.51353
-0.522881,0,0.0363636,-0.187339,0.000175776,-0.347109,5.5694
-0.522876,0,0.0454545,-0.181383,0.000182333,-0.426819,5.52904
-0.52758,0,0.0363636,-0.206528,0.000174177,-0.360625,5.56162
-0.527575,0,0.0454545,-0.200984,0.000180182,-0.433941,5.52145
-0.504088,0,0.0363634,-0.0649271,0.000162014,-0.188394,5.54443
-0.504086,0,0.0454545,-0.0612585,0.000176816,-0.327931,5.49712
-0.508785,0,0.0363635,-0.101923,0.000182521,-0.259022,5.56211
-0.508781,0,0.0454545,-0.0961625,0.000192203,-0.377304,5.51614
0.508779,0,0.0363646,-0.030425,0.00165569,-0.0792021,-1.89881
0.508775,0,0.0454551,-0.0397854,0.00162611,-0.0612313,-1.8854
0.504086,0,0.0363646,-0.0182506,0.00159733,-0.123132,-1.89303
0.504085,0,0.0454551,-0.0245647,0.0015708,-0.104334,-1.87739
0.52284,0,0.045455,-0.0953453,0.00162989,0.0269301,-1.90351
0.522845,0,0.0363641,-0.0789657,0.00165961,0.0119727,-1.91047
0.527525,0,0.0454549,-0.112999,0.00161704,0.0494931,-1.90572
0.52753,0,0.036364,-0.0949938,0.00164439,0.0351635,-1.9112
0.569688,0,0.0363637,-0.256376,0.00134809,0.126009,-1.92229
0.569686,0,0.0545455,-0.276608,0.00138451,0.162651,-1.92023
0.56032,0,0.0363637,-0.215642,0.00140187,0.120116,-1.91583
0.560318,0,0.0545456,-0.242002,0.00142896,0.154645,-1.91297
0.579055,0,0.0545455,-0.311254,0.00134288,0.165032,-1.92992
0.579057,0,0.0363637,-0.297233,0.00130791,0.127803,-1.9313
0.588426,0,0.0545455,-0.346088,0.00130277,0.162981,-1.94289
0.588426,0,0.0363637,-0.339598,0.00127391,0.125829,-1.9457
0.616534,0,0.0363637,-0.41679,-0.00650503,0.106924,-1.99211
0.635268,0,0.0727273,-0.508636,0.00113234,0.163354,-2.03668
0.616533,0,0.0727273,-0.427594,-0.00703651,0.178657,-1.99003
0.654002,0,0.0727273,-0.56696,0.00106834,0.146769,-2.07211
0.672738,0,0.0727273,-0.621405,0.001008,0.129396,-2.10772
0.691476,0,0.0727273,-0.676442,0.000952788,0.111508,-2.15575
0.710219,0,0.0727273,-0.859402,0.000792811,0.0744167,-2.42597
1.04965,0,0.0727273,-1.18973,0.000484169,0.0321598,-2.69123
1.38986,0,0.0727273,-1.38805,0.000120549,0.00849803,-2.67249
1.73085,0,0.0727273,-1.37798,-0.000207057,-0.0108516,-2.48237
2.07263,0,0.0727273,-1.28222,-0.000414525,-0.0260994,-2.17603
-2.1336,0,0.109091,2.38169,8.52E-05,0.0130717,1.93169
-1.90714,0,0.109091,2.23948,9.36E-05,0.0155459,2.26462
-1.68174,0,0.109091,2.05395,0.000132232,0.0179271,2.66908
-1.45738,0,0.109091,1.80163,0.000151543,0.0205692,3.1468
-1.23408,0,0.109091,1.4674,5.24E-05,0.0259218,3.70723
-1.01182,0,0.109091,0.999018,-1.44E-05,0.0203985,4.24302
-0.790599,0,0.109091,0.550169,6.23E-05,-0.0395205,4.56892
-0.771837,0,0.109091,0.357193,0.000137194,-0.107867,4.67673
-0.753073,0,0.109091,0.306609,0.000168241,-0.145671,4.69796
-0.734307,0,0.109091,0.257725,0.000182755,-0.188345,4.717
-0.715538,0,0.109091,0.21037,0.000185905,-0.235261,4.73858
-0.696766,0,0.109091,0.165069,0.000183601,-0.285897,4.76416
-0.677989,0,0.109091,0.122337,0.000179462,-0.339676,4.79476
-0.659208,0,0.109091,0.082714,0.000175193,-0.396033,4.83138
-0.640419,0,0.109091,0.0469092,0.000171269,-0.454463,4.87513
-0.621623,0,0.109091,0.0161537,0.0199173,-0.538104,4.93902
-0.602819,0,0.0727273,-0.185116,-0.0222262,-0.439865,5.10154
-0.621624,0,0.0727273,-0.172108,0.0203132,-0.427708,5.0637
-0.593418,0,0.0727273,-0.190141,0.000169097,-0.483317,5.16476
-0.602811,0,0.0909091,-0.0896148,0.00016616,-0.508303,5.02094
-0.593416,0,0.0909091,-0.102987,0.000169218,-0.551184,5.0843
-0.574611,0,0.0727273,-0.189936,0.000171133,-0.533338,5.227
-0.574609,0,0.0909091,-0.110686,0.000171205,-0.610351,5.14625
-0.584017,0,0.0727273,-0.191016,0.000169974,-0.50842,5.19404
-0.584015,0,0.0909091,-0.10764,0.000169901,-0.58067,5.1149
-0.55579,0,0.0727273,-0.179216,0.000173857,-0.58116,5.29258
-0.555788,0,0.0909091,-0.109145,0.000174823,-0.67018,5.20644
-0.565202,0,0.0727273,-0.186189,0.000172561,-0.557722,5.26038
-0.5652,0,0.0909091,-0.111345,0.000172999,-0.64019,5.17722
-0.522868,0,0.0727272,-0.113771,0.000193597,-0.654003,5.36961
-0.522867,0,0.0818182,-0.0904505,0.000194589,-0.719861,5.31803
-0.527566,0,0.0727272,-0.128629,0.000190717,-0.644691,5.3677
-0.527565,0,0.0818182,-0.102628,0.000191936,-0.706768,5.31648
-0.504085,0,0.0727273,-0.0331382,0.000197408,-0.665273,5.33122
-0.504085,0,0.0818182,-0.0255941,0.000197966,-0.749832,5.2851
-0.508778,0,0.0727273,-0.0544774,0.000203859,-0.67671,5.34721
-0.508778,0,0.0818182,-0.0424965,0.000203553,-0.756015,5.29853
0.508772,0,0.0727274,-0.0481624,0.00157237,0.0154596,-1.84038
0.508772,0,0.0818182,-0.0484736,0.00156216,0.0436943,-1.82708
0.504084,0,0.0727273,-0.0298627,0.00152778,-0.0196926,-1.82806
0.504084,0,0.0818182,-0.0302009,0.00152039,0.010897,-1.81389
0.522831,0,0.0818183,-0.1132,0.0015571,0.10711,-1.86839
0.522832,0,0.0727275,-0.11225,0.00157115,0.0853725,-1.87712
0.527516,0,0.0818183,-0.133434,0.0015468,0.123555,-1.87749
0.527517,0,0.0727275,-0.132185,0.00156129,0.103528,-1.88474
0.569685,0,0.0727274,-0.284935,0.00138867,0.191359,-1.9218
0.569683,0,0.0909092,-0.287433,0.00138326,0.217724,-1.9252
0.560315,0,0.0727274,-0.252886,0.0014273,0.182901,-1.91325
0.560313,0,0.0909092,-0.256004,0.00141852,0.209995,-1.91479
0.579053,0,0.0909092,-0.318157,0.00134768,0.221211,-1.93654
0.579054,0,0.0727273,-0.316675,0.00135079,0.194735,-1.9322
0.588423,0,0.0909091,-0.348452,0.00131152,0.221188,-1.94923
0.588424,0,0.0727273,-0.348383,0.00131357,0.193997,-1.945
0.635267,0,0.109091,-0.486356,0.00113965,0.21536,-2.04703
0.616531,0,0.109091,-0.415113,-0.00697236,0.232958,-2.00031
0.654001,0,0.109091,-0.53904,0.00107997,0.197012,-2.08218
0.672737,0,0.109091,-0.588966,0.00102372,0.177285,-2.11842
0.691476,0,0.109091,-0.639661,0.000971765,0.15705,-2.16782
0.710218,0,0.109091,-0.828661,0.000809862,0.108094,-2.429
1.04965,0,0.109091,-1.1627,0.000504478,0.0487141,-2.68709
1.38986,0,0.109091,-1.35558,0.000123597,0.0134163,-2.67329
1.73085,0,0.109091,-1.34369,-0.000220904,-0.0148003,-2.48773
2.07263,0,0.109091,-1.24683,-0.000427875,-0.0359409,-2.18601
-2.1336,0,0.145455,2.45112,8.26E-05,0.016919,1.93184
-1.90714,0,0.145455,2.31246,9.19E-05,0.0200422,2.26487
-1.68174,0,0.145455,2.13211,0.000118856,0.0230779,2.66962
-1.45738,0,0.145455,1.8887,0.00018838,0.0258603,3.14726
-1.23408,0,0.145455,1.56814,1.15E-05,0.0291475,3.70769
-1.01182,0,0.145455,1.13211,-3.67E-05,0.0146691,4.24497
-0.790599,0,0.145455,0.719459,0.000138535,-0.0615733,4.57047
-0.771837,0,0.145455,0.539301,0.000146431,-0.141481,4.67585
-0.753073,0,0.145455,0.490505,0.000169866,-0.184068,4.694
-0.734307,0,0.145455,0.442283,0.000183819,-0.231807,4.7083
-0.715538,0,0.145455,0.394354,0.000187784,-0.284079,4.72422
-0.696766,0,0.145455,0.347091,0.000186185,-0.340476,4.74315
-0.677989,0,0.145455,0.300867,0.000182549,-0.400538,4.76609
-0.659207,0,0.145455,0.256068,0.000178716,-0.463835,4.7941
-0.640419,0,0.145455,0.213192,0.000175209,-0.530032,4.82832
-0.621622,0,0.145455,0.168261,0.0194927,-0.623841,4.88194
-0.602817,0,0.109091,-0.00186934,-0.0217768,-0.556423,4.96781
-0.602817,0,0.109091,-0.00186932,-0.0217768,-0.556423,4.96781
-0.621623,0,0.109091,0.0161537,0.0199173,-0.538104,4.93902
-0.593416,0,0.109091,-0.0197926,0.000169803,-0.612033,5.02782
-0.602809,0,0.127273,0.0792182,0.000169494,-0.613152,4.93277
-0.593414,0,0.127273,0.0553143,0.000170969,-0.664735,4.98495
-0.574608,0,0.109091,-0.0355701,0.000171839,-0.67868,5.08155
-0.574607,0,0.127273,0.0316506,0.000173042,-0.737353,5.03212
-0.584014,0,0.109091,-0.0284699,0.000170425,-0.645076,5.05411
-0.584013,0,0.127273,0.0430302,0.000171539,-0.700619,5.00733
-0.555786,0,0.109091,-0.0437325,0.000176037,-0.748099,5.13527
-0.555784,0,0.127273,0.0133938,0.000177674,-0.81383,5.08271
-0.565198,0,0.109091,-0.0407622,0.000173874,-0.712975,5.10904
-0.565197,0,0.127273,0.0217227,0.000175261,-0.77504,5.05768
-0.522864,0,0.109091,-0.0315707,0.000196625,-0.881936,5.19876
-0.522864,0,0.118182,-0.0155593,0.000196278,-0.924351,5.17327
-0.527562,0,0.109091,-0.0355398,0.000194613,-0.862078,5.19471
-0.527561,0,0.118182,-0.0169183,0.000194678,-0.9033,5.16802
-0.504085,0,0.109091,-0.00904762,0.000196325,-0.939726,5.1932
-0.504085,0,0.118182,-0.0049997,0.000194226,-0.985812,5.17796
-0.508777,0,0.109091,-0.0148876,0.000201211,-0.939468,5.19775
-0.508777,0,0.118182,-0.00789181,0.000199449,-0.985059,5.17963
0.508771,0,0.109091,-0.0467943,0.00154461,0.127287,-1.79715
0.508771,0,0.118182,-0.0457828,0.00153996,0.153961,-1.7904
0.504084,0,0.109091,-0.028922,0.00151168,0.100941,-1.78227
0.504084,0,0.118182,-0.0280433,0.00150829,0.129503,-1.7753
0.522828,0,0.118182,-0.109082,0.00151946,0.195184,-1.8425
0.522829,0,0.109091,-0.110779,0.00152745,0.173424,-1.84744
0.527513,0,0.118182,-0.12916,0.00150714,0.205471,-1.85601
0.527514,0,0.109091,-0.131003,0.00151592,0.185114,-1.86014
0.569682,0,0.109091,-0.285237,0.00137468,0.243383,-1.93071
0.569681,0,0.127273,-0.280439,0.00136478,0.268577,-1.93706
0.560312,0,0.109091,-0.254092,0.00140753,0.237131,-1.91792
0.560311,0,0.127273,-0.249475,0.00139592,0.264214,-1.92208
0.579051,0,0.127273,-0.310226,0.00133306,0.270148,-1.95168
0.579052,0,0.109091,-0.315348,0.00134127,0.246172,-1.94374
0.588422,0,0.127273,-0.339038,0.0013005,0.269186,-1.96639
0.588422,0,0.109091,-0.34465,0.00130707,0.245899,-1.95753
0.635266,0,0.145455,-0.465526,0.00113931,0.258949,-2.06799
0.61653,0,0.145455,-0.399062,-0.00692057,0.277618,-2.02109
0.654001,0,0.145455,-0.515076,0.00108416,0.239986,-2.1025
0.672736,0,0.145455,-0.562452,0.00103191,0.219551,-2.13796
0.691475,0,0.145455,-0.610627,0.00098325,0.198677,-2.18628
0.710217,0,0.145455,-0.801098,0.000821396,0.140606,-2.43623
1.04965,0,0.145455,-1.13321,0.000516816,0.0656474,-2.68571
1.38986,0,0.145455,-1.32101,0.000133214,0.0184281,-2.67495
1.73085,0,0.145455,-1.30841,-0.000218141,-0.0183196,-2.49206
-2.1336,0,0.181818,2.5066,8.08E-05,0.020584,1.93163
-1.90714,0,0.181818,2.37076,9.06E-05,0.0242483,2.26473
-1.68174,0,0.181818,2.19453,0.000107838,0.0276962,2.66971
-1.45738,0,0.181818,1.95844,0.00020262,0.0301179,3.14747
-1.23408,0,0.181818,1.6492,-9.95E-06,0.030222,3.70799
-1.01182,0,0.181818,1.23603,-3.45E-05,0.00551239,4.24718
-0.790599,0,0.181818,0.847813,0.000191475,-0.0864754,4.57574
-0.771837,0,0.181818,0.676518,0.000150188,-0.175983,4.68266
-0.753073,0,0.181818,0.628988,0.000167402,-0.221478,4.70048
-0.734307,0,0.181818,0.581191,0.000181124,-0.272234,4.7136
-0.715538,0,0.181818,0.532773,0.000186494,-0.327618,4.72795
-0.696766,0,0.181818,0.483977,0.000186361,-0.387275,4.74487
-0.677989,0,0.181818,0.435038,0.000183928,-0.450822,4.76526
-0.659207,0,0.181818,0.386185,0.000181073,-0.517901,4.79013
-0.640418,0,0.181818,0.337721,0.000178376,-0.58823,4.82066
-0.621621,0,0.181818,0.280906,0.0190875,-0.686867,4.87137
-0.602815,0,0.145455,0.148289,-0.0212967,-0.646805,4.90362
-0.621622,0,0.145455,0.168261,0.0194927,-0.623841,4.88194
-0.621622,0,0.145455,0.168261,0.0194927,-0.623841,4.88194
-0.593414,0,0.145455,0.120105,0.000172433,-0.709998,4.95184
-0.602808,0,0.163636,0.208361,0.000173271,-0.690817,4.89351
-0.593413,0,0.163636,0.175577,0.000174102,-0.747968,4.94126
-0.574606,0,0.145455,0.0889128,0.000174621,-0.78689,4.99933
-0.574605,0,0.163636,0.137305,0.000176396,-0.827614,4.9853
-0.584012,0,0.145455,0.104121,0.000173025,-0.747984,4.97476
-0.584011,0,0.163636,0.156358,0.000174709,-0.787374,4.96144
-0.555783,0,0.145455,0.0612561,0.00017962,-0.867841,5.05039
-0.555783,0,0.163636,0.100744,0.000181717,-0.910938,5.03821
-0.565196,0,0.145455,0.0746016,0.000177001,-0.826801,5.02479
-0.565195,0,0.163636,0.118767,0.000178921,-0.86877,5.01119
-0.522863,0,0.145455,0.0222401,0.000197293,-1.02256,5.13578
-0.522863,0,0.154545,0.0322369,0.00019704,-1.04673,5.13575
-0.527561,0,0.145455,0.0273129,0.000196418,-0.99999,5.1247
-0.52756,0,0.154545,0.0391674,0.000196533,-1.02409,5.12313
-0.504085,0,0.145455,0.00410888,0.000190403,-1.08628,5.17172
-0.504085,0,0.154545,0.00640297,0.000188747,-1.10953,5.18093
-0.508777,0,0.145455,0.0081237,0.000196809,-1.08623,5.16553
-0.508777,0,0.154545,0.0121899,0.000195742,-1.11008,5.17247
0.508771,0,0.145455,-0.0425766,0.00152908,0.229214,-1.77959
0.508771,0,0.154545,-0.0415425,0.00152555,0.252554,-1.77882
0.504084,0,0.145455,-0.0253976,0.00150405,0.208904,-1.76447
0.504084,0,0.154545,-0.0246135,0.00150173,0.233312,-1.7638
0.522828,0,0.154545,-0.100988,0.00149256,0.277951,-1.83411
0.522828,0,0.145455,-0.103065,0.00149902,0.258034,-1.83457
0.527513,0,0.154545,-0.120108,0.00147804,0.283579,-1.84971
0.527513,0,0.145455,-0.12246,0.00148516,0.264693,-1.84983
0.56968,0,0.145455,-0.274135,0.00135435,0.293514,-1.9449
0.56968,0,0.163636,-0.267241,0.0013436,0.318101,-1.95372
0.56031,0,0.145455,-0.243395,0.00138418,0.291138,-1.92787
0.56031,0,0.163636,-0.236764,0.00137237,0.317676,-1.93507
0.57905,0,0.163636,-0.29652,0.00131445,0.31675,-1.9714
0.57905,0,0.145455,-0.303651,0.00132405,0.293657,-1.96123
0.588421,0,0.163636,-0.324745,0.00128475,0.313698,-1.98856
0.588421,0,0.145455,-0.332111,0.00129304,0.291699,-1.97736
0.635265,0,0.181818,-0.446611,0.00113369,0.298158,-2.09467
0.61653,0,0.181818,-0.382471,-0.00688909,0.318258,-2.04717
0.654,0,0.181818,-0.494398,0.00108245,0.278722,-2.12862
0.672736,0,0.181818,-0.54015,0.00103376,0.258016,-2.16292
0.691474,0,0.181818,-0.586426,0.000988092,0.236962,-2.20924
0.710217,0,0.181818,-0.775666,0.000828322,0.171398,-2.44738
1.04965,0,0.181818,-1.10298,0.000527298,0.0822542,-2.68736
1.38986,0,0.181818,-1.28585,0.000147542,0.0233816,-2.67763
1.73085,0,0.181818,-1.27274,-0.0002075,-0.0213713,-2.4957
-2.1336,0,0.218182,2.55437,7.94E-05,0.0241336,1.93106
-1.90714,0,0.218182,2.42083,8.99E-05,0.0282586,2.26424
-1.68174,0,0.218182,2.24795,0.000100406,0.0319165,2.66952
-1.45738,0,0.218182,2.01781,0.000202555,0.0336012,3.14774
-1.23408,0,0.218182,1.71741,1.20E-06,0.0298886,3.7089
-1.01182,0,0.218182,1.31989,-1.65E-05,-0.00573989,4.25139
-0.790599,0,0.218182,0.946728,0.000206041,-0.112723,4.58643
-0.771837,0,0.218182,0.779995,0.000150372,-0.210153,4.69836
-0.753073,0,0.218182,0.732721,0.000166377,-0.25716,4.7185
-0.734307,0,0.218182,0.684566,0.000180222,-0.309354,4.73354
-0.715538,0,0.218182,0.635094,0.0001862,-0.366096,4.74968
-0.696766,0,0.218182,0.58443,0.000186815,-0.427055,4.7683
-0.677989,0,0.218182,0.532699,0.000185144,-0.491876,4.7902
-0.659207,0,0.218182,0.480005,0.00018302,-0.560211,4.81643
-0.640418,0,0.218182,0.426499,0.000180995,-0.631752,4.84825
-0.621621,0,0.218182,0.359455,0.018727,-0.730849,4.90241
-0.602814,0,0.181818,0.259257,-0.0208385,-0.712581,4.88938
-0.602814,0,0.181818,0.259257,-0.0208385,-0.712581,4.88938
-0.593413,0,0.181818,0.221434,0.000175789,-0.779445,4.93622
-0.602807,0,0.2,0.299821,0.000176877,-0.745782,4.90397
-0.593412,0,0.2,0.259585,0.000177472,-0.804718,4.95301
-0.574605,0,0.181818,0.176777,0.00017821,-0.860306,4.98546
-0.574604,0,0.2,0.209187,0.000180005,-0.885776,5.00137
-0.584011,0,0.181818,0.19907,0.000176428,-0.8195,4.95964
-0.58401,0,0.2,0.234567,0.000178143,-0.844949,4.97488
-0.555782,0,0.181818,0.132553,0.000183816,-0.944332,5.04298
-0.555782,0,0.2,0.158109,0.000185832,-0.969298,5.06332
-0.565195,0,0.181818,0.154607,0.000180868,-0.901901,5.01334
-0.565194,0,0.2,0.18371,0.000182768,-0.92722,5.03107
-0.522863,0,0.181818,0.0553233,0.000198815,-1.09935,5.16308
-0.522863,0,0.190909,0.0613664,0.000198773,-1.11118,5.18057
-0.52756,0,0.181818,0.0665651,0.00019878,-1.07729,5.1446
-0.52756,0,0.190909,0.0738195,0.000199031,-1.08946,5.16073
-0.504085,0,0.181818,0.0115728,0.000187235,-1.15688,5.23392
-0.504085,0,0.190909,0.0128731,0.000186332,-1.16656,5.25843
-0.508777,0,0.181818,0.0215114,0.00019514,-1.15955,5.21969
-0.508777,0,0.190909,0.0238869,0.000194697,-1.16995,5.24266
0.508771,0,0.181818,-0.0386826,0.00151384,0.317509,-1.78347
0.508771,0,0.190909,-0.0377988,0.00150956,0.337543,-1.78702
0.504084,0,0.181818,-0.0225298,0.00149592,0.300742,-1.76894
0.504084,0,0.190909,-0.0219077,0.00149259,0.321421,-1.77268
0.522828,0,0.190909,-0.0931614,0.00146684,0.352049,-1.84184
0.522828,0,0.181818,-0.0950386,0.00147333,0.334374,-1.8386
0.527512,0,0.190909,-0.111162,0.00145074,0.354354,-1.85808
0.527512,0,0.181818,-0.113323,0.00145771,0.337409,-1.85477
0.569679,0,0.181818,-0.260169,0.00133252,0.342298,-1.964
0.569679,0,0.2,-0.253229,0.00132104,0.365994,-1.97541
0.560309,0,0.181818,-0.230014,0.00136039,0.343688,-1.94399
0.560309,0,0.2,-0.223438,0.00134811,0.369038,-1.95441
0.579049,0,0.2,-0.28195,0.0012938,0.361822,-1.99518
0.579049,0,0.181818,-0.289182,0.00130438,0.339494,-1.98289
0.58842,0,0.2,-0.309691,0.00126627,0.356532,-2.01417
0.58842,0,0.181818,-0.317154,0.00127583,0.335302,-2.00109
0.635265,0,0.218182,-0.429061,0.00112345,0.33487,-2.12456
0.616529,0,0.218182,-0.366383,-0.00686268,0.356856,-2.07629
0.654,0,0.218182,-0.475637,0.00107558,0.314722,-2.1581
0.672736,0,0.218182,-0.520151,0.00103002,0.293613,-2.19127
0.691474,0,0.218182,-0.564844,0.000987087,0.272256,-2.23547
0.710217,0,0.218182,-0.751394,0.000831226,0.200286,-2.46195
1.04965,0,0.218182,-1.07242,0.000538403,0.0982469,-2.69179
1.38986,0,0.218182,-1.2504,0.00016468,0.0281726,-2.68133
1.73085,0,0.218182,-1.23669,-0.000193802,-0.0240618,-2.49904
-2.1336,0,0.254545,2.5974,7.83E-05,0.0276024,1.93016
-1.90714,0,0.254545,2.46577,8.95E-05,0.0321255,2.26345
-1.68174,0,0.254545,2.29567,9.68E-05,0.0358375,2.66918
-1.45738,0,0.254545,2.07029,0.000193033,0.0365383,3.1482
-1.23408,0,0.254545,1.77671,3.26E-05,0.0287044,3.71108
-1.01182,0,0.254545,1.3895,5.84E-06,-0.0178821,4.25881
-0.790599,0,0.254545,1.02389,0.000191055,-0.138594,4.60356
-0.771837,0,0.254545,0.857889,0.00015148,-0.242328,4.72366
-0.753073,0,0.254545,0.809885,0.000167968,-0.289785,4.74817
-0.734307,0,0.254545,0.760573,0.000181083,-0.342196,4.76729
-0.715538,0,0.254545,0.709433,0.000186645,-0.398936,4.78751
-0.696766,0,0.254545,0.656503,0.000187304,-0.459674,4.81033
-0.677989,0,0.254545,0.601833,0.000185964,-0.524059,4.83654
-0.659206,0,0.254545,0.54545,0.000184303,-0.591729,4.86721
-0.640417,0,0.254545,0.487416,0.000182789,-0.662326,4.90365
-0.62162,0,0.254545,0.411895,0.018421,-0.758905,4.96518
-0.602814,0,0.218182,0.336219,-0.020431,-0.757705,4.91979
-0.602814,0,0.218182,0.336219,-0.020431,-0.757705,4.91979
-0.593413,0,0.218182,0.290229,0.000179017,-0.824645,4.97152
-0.602806,0,0.236364,0.361371,0.000179857,-0.781497,4.95396
-0.593411,0,0.236364,0.315244,0.000180423,-0.839686,5.00766
-0.574604,0,0.218182,0.234896,0.000181667,-0.904943,5.0271
-0.574604,0,0.236364,0.255603,0.000183162,-0.918679,5.06418
-0.58401,0,0.218182,0.262758,0.000179733,-0.864555,4.99765
-0.58401,0,0.236364,0.285749,0.000181176,-0.879019,5.03333
-0.555782,0,0.218182,0.178202,0.000187663,-0.987095,5.0952
-0.555782,0,0.236364,0.194045,0.000189269,-0.99889,5.13742
-0.565194,0,0.218182,0.206715,0.000184513,-0.945795,5.05968
-0.565194,0,0.236364,0.225038,0.000186063,-0.958647,5.09905
-0.522863,0,0.218182,0.0750649,0.000200921,-1.13378,5.24944
-0.522862,0,0.227273,0.0786267,0.000200864,-1.13766,5.27733
-0.52756,0,0.218182,0.0902383,0.00020143,-1.11336,5.22476
-0.52756,0,0.227273,0.0945512,0.000201614,-1.1177,5.25157
-0.504085,0,0.218182,0.0157582,0.000186669,-1.18239,5.34571
-0.504085,0,0.227273,0.0165417,0.000186232,-1.18404,5.37872
-0.508777,0,0.218182,0.0291701,0.000195369,-1.18771,5.32634
-0.508777,0,0.227273,0.0305787,0.000195211,-1.18992,5.35826
0.508771,0,0.218182,-0.0354374,0.00149363,0.393294,-1.80247
0.508771,0,0.227273,-0.0347192,0.0014879,0.410528,-1.80898
0.504084,0,0.218182,-0.0202772,0.00148114,0.378608,-1.78872
0.504084,0,0.227273,-0.0197922,0.00147587,0.396205,-1.79544
0.522828,0,0.227273,-0.0864717,0.00143897,0.417515,-1.86188
0.522828,0,0.218182,-0.0880486,0.00144609,0.401917,-1.85591
0.527512,0,0.227273,-0.103432,0.001422,0.417467,-1.87803
0.527512,0,0.218182,-0.105265,0.00142944,0.402388,-1.87212
0.569679,0,0.218182,-0.246537,0.00130909,0.389124,-1.98818
0.569679,0,0.236364,-0.240175,0.00129661,0.411607,-2.00204
0.560309,0,0.218182,-0.217151,0.0013354,0.393646,-1.96641
0.560309,0,0.236364,-0.211221,0.00132222,0.417444,-1.97976
0.579049,0,0.236364,-0.268206,0.00127098,0.405049,-2.02304
0.579049,0,0.218182,-0.274927,0.00128267,0.383703,-2.00869
0.58842,0,0.236364,-0.295366,0.00124524,0.397755,-2.04319
0.58842,0,0.218182,-0.302379,0.00125607,0.377371,-2.02832
0.635265,0,0.254545,-0.412505,0.00110946,0.369754,-2.1569
0.616529,0,0.254545,-0.351158,-0.00683422,0.393853,-2.10803
0.654,0,0.254545,-0.458007,0.00106449,0.348663,-2.1901
0.672735,0,0.254545,-0.501418,0.0010217,0.326921,-2.2224
0.691474,0,0.254545,-0.544732,0.000981265,0.305039,-2.26474
0.710216,0,0.254545,-0.727912,0.000830514,0.227399,-2.47966
1.04965,0,0.254545,-1.0418,0.000548606,0.113506,-2.69857
1.38986,0,0.254545,-1.21474,0.000183738,0.0327199,-2.68595
1.73085,0,0.254545,-1.20022,-0.00017693,-0.0265278,-2.50229
-2.1336,0,0.290909,2.6373,7.73E-05,0.0310151,1.92896
-1.90714,0,0.290909,2.50728,8.93E-05,0.0358886,2.26242
-1.68174,0,0.290909,2.33951,9.48E-05,0.0395436,2.66882
-1.45738,0,0.290909,2.11783,0.000178873,0.039118,3.14903
-1.23408,0,0.290909,1.82944,6.90E-05,0.0270202,3.71506
-1.01182,0,0.290909,1.44862,2.65E-05,-0.0300765,4.27027
-0.790599,0,0.290909,1.08492,0.000163672,-0.162724,4.62759
-0.771837,0,0.290909,0.916594,0.000153354,-0.271127,4.75839
-0.753074,0,0.290909,0.86709,0.000170108,-0.318245,4.78864
-0.734307,0,0.290909,0.81602,0.000181778,-0.369986,4.81314
